entry,at,order
"Your hand is 5♦, 6♥",2025-11-15 19:37:30+0000,604
"""Raghav @ RGHAV001"" posts a small blind of 10",2025-11-15 19:37:30+0000,605
"""Gagan @ GAGAN001"" posts a big blind of 20",2025-11-15 19:37:30+0000,606
"""Justin @ JSTN0001"" calls 20",2025-11-15 19:37:30+0000,607
"""Anujan @ ANJN0001"" folds",2025-11-15 19:37:30+0000,608
"""Param @ PARAM001"" folds",2025-11-15 19:37:30+0000,609
"""Nadish @ NADSH001"" folds",2025-11-15 19:37:30+0000,610
"""Raghav @ RGHAV001"" calls 20",2025-11-15 19:37:30+0000,611
"""Gagan @ GAGAN001"" checks",2025-11-15 19:37:30+0000,612
"Flop:  [T♥, 9♦, 2♣]",2025-11-15 19:37:30+0000,613
"""Raghav @ RGHAV001"" checks",2025-11-15 19:37:30+0000,614
"""Gagan @ GAGAN001"" bets 34",2025-11-15 19:37:30+0000,615
"""Justin @ JSTN0001"" folds",2025-11-15 19:37:30+0000,616
"""Raghav @ RGHAV001"" calls 34",2025-11-15 19:37:30+0000,617
"Turn: T♥, 9♦, 2♣ [K♥]",2025-11-15 19:37:30+0000,618
"""Raghav @ RGHAV001"" bets 54",2025-11-15 19:37:30+0000,619
"""Gagan @ GAGAN001"" folds",2025-11-15 19:37:30+0000,620
"""Raghav @ RGHAV001"" collected 182 from pot",2025-11-15 19:37:30+0000,621
"-- ending hand #26 --",2025-11-15 19:37:30+0000,622
"-- starting hand #25 (id: m9cdma0yyybb)  No Limit Texas Hold'em (dealer: ""Param @ PARAM001"") --",2025-11-15 19:36:00+0000,585
"Player stacks: #1 ""Param @ PARAM001"" (1035) | #2 ""Nadish @ NADSH001"" (553) | #3 ""Raghav @ RGHAV001"" (5264) | #4 ""Gagan @ GAGAN001"" (4210) | #5 ""Justin @ JSTN0001"" (1360) | #6 ""Anujan @ ANJN0001"" (1078)",2025-11-15 19:36:00+0000,586
"Your hand is 3♣, Q♦",2025-11-15 19:36:00+0000,587
"""Nadish @ NADSH001"" posts a small blind of 10",2025-11-15 19:36:00+0000,588
"""Raghav @ RGHAV001"" posts a big blind of 20",2025-11-15 19:36:00+0000,589
"""Gagan @ GAGAN001"" calls 20",2025-11-15 19:36:00+0000,590
"""Justin @ JSTN0001"" folds",2025-11-15 19:36:00+0000,591
"""Anujan @ ANJN0001"" calls 20",2025-11-15 19:36:00+0000,592
"""Param @ PARAM001"" folds",2025-11-15 19:36:00+0000,593
"""Nadish @ NADSH001"" folds",2025-11-15 19:36:00+0000,594
"""Raghav @ RGHAV001"" checks",2025-11-15 19:36:00+0000,595
"Flop:  [2♦, T♦, 4♠]",2025-11-15 19:36:00+0000,596
"""Raghav @ RGHAV001"" bets 62",2025-11-15 19:36:00+0000,597
"""Gagan @ GAGAN001"" folds",2025-11-15 19:36:00+0000,598
"""Anujan @ ANJN0001"" folds",2025-11-15 19:36:00+0000,599
"""Raghav @ RGHAV001"" collected 132 from pot",2025-11-15 19:36:00+0000,600
"-- ending hand #25 --",2025-11-15 19:36:00+0000,601
"-- starting hand #24 (id: xonwf01m9o2g)  No Limit Texas Hold'em (dealer: ""Anujan @ ANJN0001"") --",2025-11-15 19:34:30+0000,568
"Player stacks: #1 ""Param @ PARAM001"" (1045) | #2 ""Nadish @ NADSH001"" (503) | #3 ""Raghav @ RGHAV001"" (5284) | #4 ""Gagan @ GAGAN001"" (4230) | #5 ""Justin @ JSTN0001"" (1360) | #6 ""Anujan @ ANJN0001"" (1078)",2025-11-15 19:34:30+0000,569
"Your hand is 8♣, 3♥",2025-11-15 19:34:30+0000,570
"""Param @ PARAM001"" posts a small blind of 10",2025-11-15 19:34:30+0000,571
"""Nadish @ NADSH001"" posts a big blind of 20",2025-11-15 19:34:30+0000,572
"""Raghav @ RGHAV001"" calls 20",2025-11-15 19:34:30+0000,573
"""Gagan @ GAGAN001"" calls 20",2025-11-15 19:34:30+0000,574
"""Justin @ JSTN0001"" folds",2025-11-15 19:34:30+0000,575
"""Anujan @ ANJN0001"" folds",2025-11-15 19:34:30+0000,576
"""Param @ PARAM001"" folds",2025-11-15 19:34:30+0000,577
"""Nadish @ NADSH001"" checks",2025-11-15 19:34:30+0000,578
"Flop:  [7♠, 6♥, A♠]",2025-11-15 19:34:30+0000,579
"""Nadish @ NADSH001"" bets 53",2025-11-15 19:34:30+0000,580
"""Raghav @ RGHAV001"" folds",2025-11-15 19:34:30+0000,581
"""Gagan @ GAGAN001"" folds",2025-11-15 19:34:30+0000,582
"""Nadish @ NADSH001"" collected 123 from pot",2025-11-15 19:34:30+0000,583
"-- ending hand #24 --",2025-11-15 19:34:30+0000,584
"-- starting hand #23 (id: 1lmpzop753k9)  No Limit Texas Hold'em (dealer: ""Justin @ JSTN0001"") --",2025-11-15 19:33:00+0000,543
"Player stacks: #1 ""Param @ PARAM001"" (1065) | #2 ""Nadish @ NADSH001"" (503) | #3 ""Raghav @ RGHAV001"" (5336) | #4 ""Gagan @ GAGAN001"" (4230) | #5 ""Justin @ JSTN0001"" (1360) | #6 ""Anujan @ ANJN0001"" (1006)",2025-11-15 19:33:00+0000,544
"Your hand is K♣, 5♦",2025-11-15 19:33:00+0000,545
"""Anujan @ ANJN0001"" posts a small blind of 10",2025-11-15 19:33:00+0000,546
"""Param @ PARAM001"" posts a big blind of 20",2025-11-15 19:33:00+0000,547
"""Nadish @ NADSH001"" folds",2025-11-15 19:33:00+0000,548
"""Raghav @ RGHAV001"" calls 20",2025-11-15 19:33:00+0000,549
"""Gagan @ GAGAN001"" folds",2025-11-15 19:33:00+0000,550
"""Justin @ JSTN0001"" folds",2025-11-15 19:33:00+0000,551
"""Anujan @ ANJN0001"" calls 20",2025-11-15 19:33:00+0000,552
"""Param @ PARAM001"" checks",2025-11-15 19:33:00+0000,553
"Flop:  [A♥, T♥, J♠]",2025-11-15 19:33:00+0000,554
"""Anujan @ ANJN0001"" checks",2025-11-15 19:33:00+0000,555
"""Param @ PARAM001"" checks",2025-11-15 19:33:00+0000,556
"""Raghav @ RGHAV001"" bets 32",2025-11-15 19:33:00+0000,557
"""Param @ PARAM001"" folds",2025-11-15 19:33:00+0000,558
"""Anujan @ ANJN0001"" calls 32",2025-11-15 19:33:00+0000,559
"Turn: A♥, T♥, J♠ [2♥]",2025-11-15 19:33:00+0000,560
"""Anujan @ ANJN0001"" checks",2025-11-15 19:33:00+0000,561
"""Raghav @ RGHAV001"" checks",2025-11-15 19:33:00+0000,562
"River: A♥, T♥, J♠, 2♥ [8♠]",2025-11-15 19:33:00+0000,563
"""Anujan @ ANJN0001"" bets 79",2025-11-15 19:33:00+0000,564
"""Raghav @ RGHAV001"" folds",2025-11-15 19:33:00+0000,565
"""Anujan @ ANJN0001"" collected 203 from pot",2025-11-15 19:33:00+0000,566
"-- ending hand #23 --",2025-11-15 19:33:00+0000,567
"-- starting hand #22 (id: eye30ari5uzd)  No Limit Texas Hold'em (dealer: ""Gagan @ GAGAN001"") --",2025-11-15 19:31:30+0000,518
"Player stacks: #1 ""Param @ PARAM001"" (1085) | #2 ""Nadish @ NADSH001"" (503) | #3 ""Raghav @ RGHAV001"" (4852) | #4 ""Gagan @ GAGAN001"" (4230) | #5 ""Justin @ JSTN0001"" (1370) | #6 ""Anujan @ ANJN0001"" (1460)",2025-11-15 19:31:30+0000,519
"Your hand is Q♠, 3♣",2025-11-15 19:31:30+0000,520
"""Justin @ JSTN0001"" posts a small blind of 10",2025-11-15 19:31:30+0000,521
"""Anujan @ ANJN0001"" posts a big blind of 20",2025-11-15 19:31:30+0000,522
"""Param @ PARAM001"" calls 20",2025-11-15 19:31:30+0000,523
"""Nadish @ NADSH001"" folds",2025-11-15 19:31:30+0000,524
"""Raghav @ RGHAV001"" calls 20",2025-11-15 19:31:30+0000,525
"""Gagan @ GAGAN001"" folds",2025-11-15 19:31:30+0000,526
"""Justin @ JSTN0001"" folds",2025-11-15 19:31:30+0000,527
"""Anujan @ ANJN0001"" checks",2025-11-15 19:31:30+0000,528
"Flop:  [7♠, 4♠, K♣]",2025-11-15 19:31:30+0000,529
"""Anujan @ ANJN0001"" bets 53",2025-11-15 19:31:30+0000,530
"""Param @ PARAM001"" folds",2025-11-15 19:31:30+0000,531
"""Raghav @ RGHAV001"" calls 53",2025-11-15 19:31:30+0000,532
"Turn: 7♠, 4♠, K♣ [K♦]",2025-11-15 19:31:30+0000,533
"""Anujan @ ANJN0001"" bets 146",2025-11-15 19:31:30+0000,534
"""Raghav @ RGHAV001"" calls 146",2025-11-15 19:31:30+0000,535
"River: 7♠, 4♠, K♣, K♦ [6♣]",2025-11-15 19:31:30+0000,536
"""Anujan @ ANJN0001"" bets 235",2025-11-15 19:31:30+0000,537
"""Raghav @ RGHAV001"" calls 235",2025-11-15 19:31:30+0000,538
"""Raghav @ RGHAV001"" shows a A♣, Q♥.",2025-11-15 19:31:30+0000,539
"""Anujan @ ANJN0001"" shows a 2♥, J♦.",2025-11-15 19:31:30+0000,540
"""Raghav @ RGHAV001"" collected 938 from pot",2025-11-15 19:31:30+0000,541
"-- ending hand #22 --",2025-11-15 19:31:30+0000,542
"-- starting hand #21 (id: 8lkpv36n566a)  No Limit Texas Hold'em (dealer: ""Raghav @ RGHAV001"") --",2025-11-15 19:30:00+0000,493
"Player stacks: #1 ""Param @ PARAM001"" (1085) | #2 ""Nadish @ NADSH001"" (503) | #3 ""Raghav @ RGHAV001"" (4852) | #4 ""Gagan @ GAGAN001"" (4139) | #5 ""Justin @ JSTN0001"" (1441) | #6 ""Anujan @ ANJN0001"" (1480)",2025-11-15 19:30:00+0000,494
"Your hand is Q♠, 7♥",2025-11-15 19:30:00+0000,495
"""Gagan @ GAGAN001"" posts a small blind of 10",2025-11-15 19:30:00+0000,496
"""Justin @ JSTN0001"" posts a big blind of 20",2025-11-15 19:30:00+0000,497
"""Anujan @ ANJN0001"" calls 20",2025-11-15 19:30:00+0000,498
"""Param @ PARAM001"" folds",2025-11-15 19:30:00+0000,499
"""Nadish @ NADSH001"" folds",2025-11-15 19:30:00+0000,500
"""Raghav @ RGHAV001"" folds",2025-11-15 19:30:00+0000,501
"""Gagan @ GAGAN001"" calls 20",2025-11-15 19:30:00+0000,502
"""Justin @ JSTN0001"" checks",2025-11-15 19:30:00+0000,503
"Flop:  [7♦, J♠, A♠]",2025-11-15 19:30:00+0000,504
"""Gagan @ GAGAN001"" bets 51",2025-11-15 19:30:00+0000,505
"""Justin @ JSTN0001"" calls 51",2025-11-15 19:30:00+0000,506
"""Anujan @ ANJN0001"" folds",2025-11-15 19:30:00+0000,507
"Turn: 7♦, J♠, A♠ [3♥]",2025-11-15 19:30:00+0000,508
"""Gagan @ GAGAN001"" checks",2025-11-15 19:30:00+0000,509
"""Justin @ JSTN0001"" checks",2025-11-15 19:30:00+0000,510
"River: 7♦, J♠, A♠, 3♥ [T♣]",2025-11-15 19:30:00+0000,511
"""Gagan @ GAGAN001"" checks",2025-11-15 19:30:00+0000,512
"""Justin @ JSTN0001"" checks",2025-11-15 19:30:00+0000,513
"""Gagan @ GAGAN001"" shows a J♣, A♥.",2025-11-15 19:30:00+0000,514
"""Justin @ JSTN0001"" shows a 7♣, K♥.",2025-11-15 19:30:00+0000,515
"""Gagan @ GAGAN001"" collected 162 from pot",2025-11-15 19:30:00+0000,516
"-- ending hand #21 --",2025-11-15 19:30:00+0000,517
"-- starting hand #20 (id: twsbiuyo2q0s)  No Limit Texas Hold'em (dealer: ""Nadish @ NADSH001"") --",2025-11-15 19:28:30+0000,473
"Player stacks: #1 ""Param @ PARAM001"" (1085) | #2 ""Nadish @ NADSH001"" (503) | #3 ""Raghav @ RGHAV001"" (4872) | #4 ""Gagan @ GAGAN001"" (4238) | #5 ""Justin @ JSTN0001"" (1302) | #6 ""Anujan @ ANJN0001"" (1500)",2025-11-15 19:28:30+0000,474
"Your hand is 8♥, 3♦",2025-11-15 19:28:30+0000,475
"""Raghav @ RGHAV001"" posts a small blind of 10",2025-11-15 19:28:30+0000,476
"""Gagan @ GAGAN001"" posts a big blind of 20",2025-11-15 19:28:30+0000,477
"""Justin @ JSTN0001"" calls 20",2025-11-15 19:28:30+0000,478
"""Anujan @ ANJN0001"" calls 20",2025-11-15 19:28:30+0000,479
"""Param @ PARAM001"" folds",2025-11-15 19:28:30+0000,480
"""Nadish @ NADSH001"" folds",2025-11-15 19:28:30+0000,481
"""Raghav @ RGHAV001"" calls 20",2025-11-15 19:28:30+0000,482
"""Gagan @ GAGAN001"" checks",2025-11-15 19:28:30+0000,483
"Flop:  [3♠, J♣, 8♠]",2025-11-15 19:28:30+0000,484
"""Raghav @ RGHAV001"" checks",2025-11-15 19:28:30+0000,485
"""Gagan @ GAGAN001"" bets 79",2025-11-15 19:28:30+0000,486
"""Justin @ JSTN0001"" raises to 348",2025-11-15 19:28:30+0000,487
"""Anujan @ ANJN0001"" folds",2025-11-15 19:28:30+0000,488
"""Raghav @ RGHAV001"" folds",2025-11-15 19:28:30+0000,489
"""Gagan @ GAGAN001"" folds",2025-11-15 19:28:30+0000,490
"""Justin @ JSTN0001"" collected 507 from pot",2025-11-15 19:28:30+0000,491
"-- ending hand #20 --",2025-11-15 19:28:30+0000,492
"-- starting hand #19 (id: l16j1u90b8uy)  No Limit Texas Hold'em (dealer: ""Param @ PARAM001"") --",2025-11-15 19:27:00+0000,445
"Player stacks: #1 ""Param @ PARAM001"" (1165) | #2 ""Nadish @ NADSH001"" (513) | #3 ""Raghav @ RGHAV001"" (3492) | #4 ""Gagan @ GAGAN001"" (4258) | #5 ""Justin @ JSTN0001"" (1302) | #6 ""Anujan @ ANJN0001"" (1270)",2025-11-15 19:27:00+0000,446
"Your hand is T♣, 2♦",2025-11-15 19:27:00+0000,447
"""Nadish @ NADSH001"" posts a small blind of 10",2025-11-15 19:27:00+0000,448
"""Raghav @ RGHAV001"" posts a big blind of 20",2025-11-15 19:27:00+0000,449
"""Gagan @ GAGAN001"" calls 20",2025-11-15 19:27:00+0000,450
"""Justin @ JSTN0001"" folds",2025-11-15 19:27:00+0000,451
"""Anujan @ ANJN0001"" calls 20",2025-11-15 19:27:00+0000,452
"""Param @ PARAM001"" calls 20",2025-11-15 19:27:00+0000,453
"""Nadish @ NADSH001"" folds",2025-11-15 19:27:00+0000,454
"""Raghav @ RGHAV001"" raises to 80",2025-11-15 19:27:00+0000,455
"""Param @ PARAM001"" calls 80",2025-11-15 19:27:00+0000,456
"""Gagan @ GAGAN001"" folds",2025-11-15 19:27:00+0000,457
"""Anujan @ ANJN0001"" calls 80",2025-11-15 19:27:00+0000,458
"Flop:  [J♣, A♦, 4♥]",2025-11-15 19:27:00+0000,459
"""Raghav @ RGHAV001"" bets 184",2025-11-15 19:27:00+0000,460
"""Anujan @ ANJN0001"" calls 184",2025-11-15 19:27:00+0000,461
"""Param @ PARAM001"" folds",2025-11-15 19:27:00+0000,462
"Turn: J♣, A♦, 4♥ [3♥]",2025-11-15 19:27:00+0000,463
"""Raghav @ RGHAV001"" bets 378",2025-11-15 19:27:00+0000,464
"""Anujan @ ANJN0001"" calls 378",2025-11-15 19:27:00+0000,465
"River: J♣, A♦, 4♥, 3♥ [Q♥]",2025-11-15 19:27:00+0000,466
"""Raghav @ RGHAV001"" checks",2025-11-15 19:27:00+0000,467
"""Anujan @ ANJN0001"" bets 628",2025-11-15 19:27:00+0000,468
"""Raghav @ RGHAV001"" raises to 2850",2025-11-15 19:27:00+0000,469
"""Anujan @ ANJN0001"" folds",2025-11-15 19:27:00+0000,470
"""Raghav @ RGHAV001"" collected 4872 from pot",2025-11-15 19:27:00+0000,471
"-- ending hand #19 --",2025-11-15 19:27:00+0000,472
"-- starting hand #18 (id: ngf8cdzsoye0)  No Limit Texas Hold'em (dealer: ""Anujan @ ANJN0001"") --",2025-11-15 19:25:30+0000,418
"Player stacks: #1 ""Param @ PARAM001"" (1175) | #2 ""Nadish @ NADSH001"" (571) | #3 ""Raghav @ RGHAV001"" (3512) | #4 ""Gagan @ GAGAN001"" (4258) | #5 ""Justin @ JSTN0001"" (1302) | #6 ""Anujan @ ANJN0001"" (1182)",2025-11-15 19:25:30+0000,419
"Your hand is 4♠, 3♣",2025-11-15 19:25:30+0000,420
"""Param @ PARAM001"" posts a small blind of 10",2025-11-15 19:25:30+0000,421
"""Nadish @ NADSH001"" posts a big blind of 20",2025-11-15 19:25:30+0000,422
"""Raghav @ RGHAV001"" calls 20",2025-11-15 19:25:30+0000,423
"""Gagan @ GAGAN001"" folds",2025-11-15 19:25:30+0000,424
"""Justin @ JSTN0001"" folds",2025-11-15 19:25:30+0000,425
"""Anujan @ ANJN0001"" calls 20",2025-11-15 19:25:30+0000,426
"""Param @ PARAM001"" folds",2025-11-15 19:25:30+0000,427
"""Nadish @ NADSH001"" checks",2025-11-15 19:25:30+0000,428
"Flop:  [5♦, 8♣, 4♥]",2025-11-15 19:25:30+0000,429
"""Nadish @ NADSH001"" checks",2025-11-15 19:25:30+0000,430
"""Raghav @ RGHAV001"" checks",2025-11-15 19:25:30+0000,431
"""Anujan @ ANJN0001"" bets 38",2025-11-15 19:25:30+0000,432
"""Nadish @ NADSH001"" calls 38",2025-11-15 19:25:30+0000,433
"""Raghav @ RGHAV001"" folds",2025-11-15 19:25:30+0000,434
"Turn: 5♦, 8♣, 4♥ [7♠]",2025-11-15 19:25:30+0000,435
"""Nadish @ NADSH001"" checks",2025-11-15 19:25:30+0000,436
"""Anujan @ ANJN0001"" checks",2025-11-15 19:25:30+0000,437
"River: 5♦, 8♣, 4♥, 7♠ [7♣]",2025-11-15 19:25:30+0000,438
"""Nadish @ NADSH001"" checks",2025-11-15 19:25:30+0000,439
"""Anujan @ ANJN0001"" checks",2025-11-15 19:25:30+0000,440
"""Nadish @ NADSH001"" shows a 3♥, A♦.",2025-11-15 19:25:30+0000,441
"""Anujan @ ANJN0001"" shows a A♥, 9♠.",2025-11-15 19:25:30+0000,442
"""Anujan @ ANJN0001"" collected 146 from pot",2025-11-15 19:25:30+0000,443
"-- ending hand #18 --",2025-11-15 19:25:30+0000,444
"-- starting hand #17 (id: g1zle6ekurvz)  No Limit Texas Hold'em (dealer: ""Justin @ JSTN0001"") --",2025-11-15 19:24:00+0000,385
"Player stacks: #1 ""Param @ PARAM001"" (415) | #2 ""Nadish @ NADSH001"" (821) | #3 ""Raghav @ RGHAV001"" (3512) | #4 ""Gagan @ GAGAN001"" (4508) | #5 ""Justin @ JSTN0001"" (1552) | #6 ""Anujan @ ANJN0001"" (1192)",2025-11-15 19:24:00+0000,386
"Your hand is T♣, 6♣",2025-11-15 19:24:00+0000,387
"""Anujan @ ANJN0001"" posts a small blind of 10",2025-11-15 19:24:00+0000,388
"""Param @ PARAM001"" posts a big blind of 20",2025-11-15 19:24:00+0000,389
"""Nadish @ NADSH001"" calls 20",2025-11-15 19:24:00+0000,390
"""Raghav @ RGHAV001"" folds",2025-11-15 19:24:00+0000,391
"""Gagan @ GAGAN001"" calls 20",2025-11-15 19:24:00+0000,392
"""Justin @ JSTN0001"" calls 20",2025-11-15 19:24:00+0000,393
"""Anujan @ ANJN0001"" folds",2025-11-15 19:24:00+0000,394
"""Param @ PARAM001"" checks",2025-11-15 19:24:00+0000,395
"Flop:  [6♥, K♦, 8♣]",2025-11-15 19:24:00+0000,396
"""Param @ PARAM001"" checks",2025-11-15 19:24:00+0000,397
"""Nadish @ NADSH001"" checks",2025-11-15 19:24:00+0000,398
"""Gagan @ GAGAN001"" checks",2025-11-15 19:24:00+0000,399
"""Justin @ JSTN0001"" checks",2025-11-15 19:24:00+0000,400
"Turn: 6♥, K♦, 8♣ [3♣]",2025-11-15 19:24:00+0000,401
"""Param @ PARAM001"" checks",2025-11-15 19:24:00+0000,402
"""Nadish @ NADSH001"" bets 37",2025-11-15 19:24:00+0000,403
"""Gagan @ GAGAN001"" calls 37",2025-11-15 19:24:00+0000,404
"""Justin @ JSTN0001"" calls 37",2025-11-15 19:24:00+0000,405
"""Param @ PARAM001"" calls 37",2025-11-15 19:24:00+0000,406
"River: 6♥, K♦, 8♣, 3♣ [J♣]",2025-11-15 19:24:00+0000,407
"""Param @ PARAM001"" checks",2025-11-15 19:24:00+0000,408
"""Nadish @ NADSH001"" bets 193",2025-11-15 19:24:00+0000,409
"""Gagan @ GAGAN001"" calls 193",2025-11-15 19:24:00+0000,410
"""Justin @ JSTN0001"" calls 193",2025-11-15 19:24:00+0000,411
"""Param @ PARAM001"" calls 193",2025-11-15 19:24:00+0000,412
"""Nadish @ NADSH001"" shows a K♥, J♥.",2025-11-15 19:24:00+0000,413
"""Gagan @ GAGAN001"" shows a K♠, J♠.",2025-11-15 19:24:00+0000,414
"""Justin @ JSTN0001"" shows a 4♠, 4♣.",2025-11-15 19:24:00+0000,415
"""Param @ PARAM001"" collected 1010 from pot",2025-11-15 19:24:00+0000,416
"-- ending hand #17 --",2025-11-15 19:24:00+0000,417
"-- starting hand #16 (id: 8z11jjk4p4z7)  No Limit Texas Hold'em (dealer: ""Gagan @ GAGAN001"") --",2025-11-15 19:22:30+0000,373
"Player stacks: #1 ""Param @ PARAM001"" (415) | #2 ""Nadish @ NADSH001"" (821) | #3 ""Raghav @ RGHAV001"" (3512) | #4 ""Gagan @ GAGAN001"" (4508) | #5 ""Justin @ JSTN0001"" (1562) | #6 ""Anujan @ ANJN0001"" (1182)",2025-11-15 19:22:30+0000,374
"Your hand is 7♣, Q♦",2025-11-15 19:22:30+0000,375
"""Justin @ JSTN0001"" posts a small blind of 10",2025-11-15 19:22:30+0000,376
"""Anujan @ ANJN0001"" posts a big blind of 20",2025-11-15 19:22:30+0000,377
"""Param @ PARAM001"" folds",2025-11-15 19:22:30+0000,378
"""Nadish @ NADSH001"" folds",2025-11-15 19:22:30+0000,379
"""Raghav @ RGHAV001"" folds",2025-11-15 19:22:30+0000,380
"""Gagan @ GAGAN001"" folds",2025-11-15 19:22:30+0000,381
"""Justin @ JSTN0001"" folds",2025-11-15 19:22:30+0000,382
"""Anujan @ ANJN0001"" collected 30 from pot",2025-11-15 19:22:30+0000,383
"-- ending hand #16 --",2025-11-15 19:22:30+0000,384
"-- starting hand #15 (id: pe6xz08vqwe1)  No Limit Texas Hold'em (dealer: ""Raghav @ RGHAV001"") --",2025-11-15 19:21:00+0000,357
"Player stacks: #1 ""Param @ PARAM001"" (415) | #2 ""Nadish @ NADSH001"" (821) | #3 ""Raghav @ RGHAV001"" (3532) | #4 ""Gagan @ GAGAN001"" (4518) | #5 ""Justin @ JSTN0001"" (1532) | #6 ""Anujan @ ANJN0001"" (1182)",2025-11-15 19:21:00+0000,358
"Your hand is T♠, 4♠",2025-11-15 19:21:00+0000,359
"""Gagan @ GAGAN001"" posts a small blind of 10",2025-11-15 19:21:00+0000,360
"""Justin @ JSTN0001"" posts a big blind of 20",2025-11-15 19:21:00+0000,361
"""Anujan @ ANJN0001"" folds",2025-11-15 19:21:00+0000,362
"""Param @ PARAM001"" folds",2025-11-15 19:21:00+0000,363
"""Nadish @ NADSH001"" folds",2025-11-15 19:21:00+0000,364
"""Raghav @ RGHAV001"" calls 20",2025-11-15 19:21:00+0000,365
"""Gagan @ GAGAN001"" folds",2025-11-15 19:21:00+0000,366
"""Justin @ JSTN0001"" checks",2025-11-15 19:21:00+0000,367
"Flop:  [8♣, T♥, A♣]",2025-11-15 19:21:00+0000,368
"""Justin @ JSTN0001"" bets 45",2025-11-15 19:21:00+0000,369
"""Raghav @ RGHAV001"" folds",2025-11-15 19:21:00+0000,370
"""Justin @ JSTN0001"" collected 95 from pot",2025-11-15 19:21:00+0000,371
"-- ending hand #15 --",2025-11-15 19:21:00+0000,372
"-- starting hand #14 (id: g6da1urg8pii)  No Limit Texas Hold'em (dealer: ""Nadish @ NADSH001"") --",2025-11-15 19:19:30+0000,336
"Player stacks: #1 ""Param @ PARAM001"" (435) | #2 ""Nadish @ NADSH001"" (751) | #3 ""Raghav @ RGHAV001"" (3542) | #4 ""Gagan @ GAGAN001"" (4538) | #5 ""Justin @ JSTN0001"" (1532) | #6 ""Anujan @ ANJN0001"" (1202)",2025-11-15 19:19:30+0000,337
"Your hand is 5♣, J♠",2025-11-15 19:19:30+0000,338
"""Raghav @ RGHAV001"" posts a small blind of 10",2025-11-15 19:19:30+0000,339
"""Gagan @ GAGAN001"" posts a big blind of 20",2025-11-15 19:19:30+0000,340
"""Justin @ JSTN0001"" folds",2025-11-15 19:19:30+0000,341
"""Anujan @ ANJN0001"" calls 20",2025-11-15 19:19:30+0000,342
"""Param @ PARAM001"" calls 20",2025-11-15 19:19:30+0000,343
"""Nadish @ NADSH001"" calls 20",2025-11-15 19:19:30+0000,344
"""Raghav @ RGHAV001"" folds",2025-11-15 19:19:30+0000,345
"""Gagan @ GAGAN001"" checks",2025-11-15 19:19:30+0000,346
"Flop:  [8♣, 9♥, 3♥]",2025-11-15 19:19:30+0000,347
"""Gagan @ GAGAN001"" checks",2025-11-15 19:19:30+0000,348
"""Anujan @ ANJN0001"" checks",2025-11-15 19:19:30+0000,349
"""Param @ PARAM001"" checks",2025-11-15 19:19:30+0000,350
"""Nadish @ NADSH001"" bets 44",2025-11-15 19:19:30+0000,351
"""Param @ PARAM001"" folds",2025-11-15 19:19:30+0000,352
"""Gagan @ GAGAN001"" folds",2025-11-15 19:19:30+0000,353
"""Anujan @ ANJN0001"" folds",2025-11-15 19:19:30+0000,354
"""Nadish @ NADSH001"" collected 134 from pot",2025-11-15 19:19:30+0000,355
"-- ending hand #14 --",2025-11-15 19:19:30+0000,356
"-- starting hand #13 (id: 6o2lelphnx3n)  No Limit Texas Hold'em (dealer: ""Param @ PARAM001"") --",2025-11-15 19:18:00+0000,308
"Player stacks: #1 ""Param @ PARAM001"" (1924) | #2 ""Nadish @ NADSH001"" (761) | #3 ""Raghav @ RGHAV001"" (1897) | #4 ""Gagan @ GAGAN001"" (4538) | #5 ""Justin @ JSTN0001"" (1678) | #6 ""Anujan @ ANJN0001"" (1202)",2025-11-15 19:18:00+0000,309
"Your hand is 9♠, 9♦",2025-11-15 19:18:00+0000,310
"""Nadish @ NADSH001"" posts a small blind of 10",2025-11-15 19:18:00+0000,311
"""Raghav @ RGHAV001"" posts a big blind of 20",2025-11-15 19:18:00+0000,312
"""Gagan @ GAGAN001"" folds",2025-11-15 19:18:00+0000,313
"""Justin @ JSTN0001"" calls 20",2025-11-15 19:18:00+0000,314
"""Anujan @ ANJN0001"" folds",2025-11-15 19:18:00+0000,315
"""Param @ PARAM001"" calls 20",2025-11-15 19:18:00+0000,316
"""Nadish @ NADSH001"" folds",2025-11-15 19:18:00+0000,317
"""Raghav @ RGHAV001"" checks",2025-11-15 19:18:00+0000,318
"Flop:  [T♠, J♦, 7♠]",2025-11-15 19:18:00+0000,319
"""Raghav @ RGHAV001"" checks",2025-11-15 19:18:00+0000,320
"""Justin @ JSTN0001"" checks",2025-11-15 19:18:00+0000,321
"""Param @ PARAM001"" bets 42",2025-11-15 19:18:00+0000,322
"""Raghav @ RGHAV001"" raises to 126",2025-11-15 19:18:00+0000,323
"""Justin @ JSTN0001"" calls 126",2025-11-15 19:18:00+0000,324
"""Param @ PARAM001"" calls 126",2025-11-15 19:18:00+0000,325
"Turn: T♠, J♦, 7♠ [A♠]",2025-11-15 19:18:00+0000,326
"""Raghav @ RGHAV001"" bets 373",2025-11-15 19:18:00+0000,327
"""Justin @ JSTN0001"" folds",2025-11-15 19:18:00+0000,328
"""Param @ PARAM001"" calls 373",2025-11-15 19:18:00+0000,329
"River: T♠, J♦, 7♠, A♠ [3♦]",2025-11-15 19:18:00+0000,330
"""Raghav @ RGHAV001"" bets 970",2025-11-15 19:18:00+0000,331
"""Param @ PARAM001"" calls 970",2025-11-15 19:18:00+0000,332
